3986.131934032984, 33.80809595202399
4486.487426389898, 42.4287856071964
4989.315909055782, 41.454272863568214
5493.496808296884, 35.23238380809595
5996.59577427781, 33.20839580209895
6497.7047558694885, 38.9055472263868
6985.888499049446, 44.75262368815592
7489.103386451105, 42.27886056971514
8002.789842192307, 49.17541229385307
8492.809007867201, 47.90104947526237
9021.410686409374, 46.92653673163418
9472.596176138735, 46.326836581709145
9988.098734138088, 46.176911544227885
10477.847416497938, 45.952023988006
10967.963183356778, 44.30284857571215
11484.219230590892, 41.22938530734633
12000.629839719317, 37.55622188905547
12491.286573208243, 33.80809595202399
12981.614862671759, 31.334332833583208
13497.46518493331, 29.835082458770614
13987.426389897837, 28.785607196401802
