2000, 15
3000, 25
4000, 28.5
5000, 33
6002.201027146002, 36.69679942563111
6187.0873074101255, 40.71389495374504
6407.190022010272, 42.12074514737846
6495.231107850331, 43.05831788882112
6600.880410858401, 42.05489112232741
6997.065297138665, 41.99016658465606
7305.20909757887, 42.05881977408288
7534.1159207630235, 43.666522288714646
7807.043286867205, 44.80592951409453
8009.53778429934, 46.54735351285307
8995.597945707996, 46.485919221026926
9224.504768892151, 46.15252401142845
10395.45121056493, 46.225989799255714
10597.945707997067, 44.821496796675575
10800.4402054292, 44.82262628405527
11011.738811445342, 43.41818238962207
11223.037417461484, 43.0177545594459
11399.1195891416, 42.01472065812774
11601.614086573732, 41.54730931552082
11804.10858400587, 40.678291547211096
11988.994864269993, 40.61238841401311
12200.293470286135, 39.810354158134125
12587.674247982392, 38.5407612352074
12790.168745414525, 38.00641548831668
13071.900220102714, 35.99995482050481
13292.002934702861, 34.39475682136715
13476.889214966985, 32.72242798535791
13820.249449743213, 30.850179883142253
14022.74394717535, 29.71342449769732
14234.042553191492, 28.175111794696516
14383.712399119591, 27.171930568937526
14568.598679383711, 25.03106090294168
14683.052090975787, 22.82286396748648
14797.505502567867, 20.346929414896074
