712.523084296,462.11193379,0.,;  
728.68405557,516.298719827,0.,;  
749.59825369,579.041314186,0.,;  
776.216324024,648.438426128,0.,; 
800.933103619,718.786183439,0.,; 
825.649883215,790.08458612,0.,;  
839.909563751,828.110400883,0.,; 
855.119889657,837.616854573,0.,; 
888.392477574,836.666209204,0.,; 
931.171519182,821.455883299,0.,; 
947.332490456,806.245557394,0.,; 
956.838944147,788.183295382,0.,; 
984.40765985,785.331359274,0.,;  
1004.371212601,789.133940751,0.,;
1011.976375553,784.380713905,0.,;
1011.976375553,772.022324107,0.,;
1021.482829244,755.861352833,0.,;
1040.495736625,749.20683525,0.,; 
1076.62026065,755.861352833,0.,; 
1111.794139306,762.515870417,0.,;
1156.474471652,759.663934309,0.,;
1164.079634605,747.305544511,0.,;
1167.882216081,729.243282499,0.,;
1197.352222522,712.131665856,0.,;
1248.687072452,710.230375118,0.,;
1304.775149227,709.279729749,0.,;
1345.652900097,709.279729749,0.,;
1377.024197277,695.970694582,0.,;
1384.629360229,681.711014046,0.,;
1380.826778753,665.550042771,0.,;
1376.073551908,657.944879819,0.,;
1366.567098217,658.895525188,0.,;
1343.751609359,672.204560355,0.,;
1304.775149227,682.661659415,0.,;
1271.50256131,684.562950153,0.,; 
1239.180618761,684.562950153,0.,;
1204.006740106,692.168113105,0.,;
1172.635442926,704.526502903,0.,;
1124.152529104,702.625212165,0.,;
1107.04091246,654.142298342,0.,; 
1129.856401318,616.11648358,0.,; 
1172.635442926,594.251640091,0.,;
1215.414484535,596.152930829,0.,;
1258.193526143,598.054221567,0.,;
1291.46611406,593.300994722,0.,; 
1316.182893656,582.843895662,0.,;
1328.541283454,568.584215126,0.,;
1337.097091776,549.571307745,0.,;
1332.34386493,507.742911505,0.,; 
1318.084184394,480.174195802,0.,;
1274.354497417,461.161288421,0.,;
1223.970292856,473.519678219,0.,;
1215.414484535,487.779358755,0.,;
1197.352222522,513.44678372,0.,; 
1177.388669772,550.521953114,0.,;
1139.362855009,570.485505864,0.,;
1108.942203199,560.979052173,0.,;
1092.781231924,547.670017006,0.,;
1069.015097698,542.916790161,0.,;
1044.298318102,546.719371637,0.,;
1039.545091256,559.077761435,0.,;
1048.100899578,574.28808734,0.,; 
1074.718969912,597.103576198,0.,;
1089.929295817,621.820355794,0.,;
1088.028005079,645.586490021,0.,;
1079.472196757,692.168113105,0.,;
1050.952835685,728.29263713,0.,; 
1012.927020922,736.848445452,0.,;
970.147979314,720.687474177,0.,; 
964.4441071,676.007141831,0.,;   
986.308950588,656.99423445,0.,;  
988.210241327,651.290362235,0.,; 
980.605078374,648.438426128,0.,; 
940.677972873,649.389071497,0.,; 
930.220873813,615.165838211,0.,; 
951.135071933,589.498413246,0.,; 
966.345397838,579.041314186,0.,; 
966.345397838,570.485505864,0.,; 
958.740234885,566.682924388,0.,; 
922.615710861,565.732279019,0.,; 
914.059902539,531.509045732,0.,; 
934.974100659,516.298719827,0.,; 
948.283135826,504.890975398,0.,; 
949.233781195,500.137748553,0.,; 
944.480554349,499.187103184,0.,; 
925.467646968,484.927422648,0.,; 
942.579263611,458.309352314,0.,; 
985.358305219,445.950962516,0.,; 
1019.581538506,441.19773567,0.,; 
1063.311225483,436.444508825,0.,;
1101.337040246,433.592572718,0.,;
1146.017372592,421.23418292,0.,; 
1184.993832724,407.925147753,0.,;
1196.401577153,393.665467217,0.,;
1195.450931784,383.208368157,0.,;
1184.993832724,367.047396883,0.,;
1172.635442926,362.294170038,0.,;
1141.264145747,367.998042252,0.,;
1105.139621722,387.961595002,0.,;
1061.409934745,406.974502384,0.,;
1014.828311661,418.382246813,0.,;
978.703787636,413.629019967,0.,; 
946.381845087,410.77708386,0.,;  
930.220873813,421.23418292,0.,;  
915.961193277,436.444508825,0.,; 
888.392477574,466.865160635,0.,; 
854.169244287,475.420968957,0.,; 
820.89665637,454.506770837,0.,;  
818.995365632,423.135473658,0.,; 
811.390202679,419.332892182,0.,; 
792.377295298,404.122566277,0.,; 
745.795672213,406.023857015,0.,; 
722.029537987,423.135473658,0.,; 
